Enrollment_ID,Student_ID,Course_ID,Semester_ID,Grade
E14479,S0675,C045,SEM007,A
E14480,S0058,C101,SEM002,B
E14481,S0609,C007,SEM003,C+
E14482,S0760,C043,SEM001,B-
E14483,S0926,C098,SEM005,B+
E14484,S0727,C073,SEM004,A-
E14485,S0827,C043,SEM006,A-
E14486,S0286,C048,SEM006,B-
E14487,S0131,C048,SEM002,C-
E14488,S0664,C031,SEM004,B-
E14489,S0639,C002,SEM003,A-
E14490,S0800,C065,SEM006,F
E14491,S0534,C119,SEM006,B
E14492,S0056,C019,SEM004,B-
E14493,S0322,C049,SEM008,C+
E14494,S0276,C119,SEM005,B-
E14495,S0779,C094,SEM005,C
E14496,S0410,C007,SEM004,A
E14497,S0140,C006,SEM002,B+
E14498,S0384,C095,SEM008,B+
E14499,S0637,C029,SEM005,C+
E14500,S0704,C039,SEM008,B-
E14501,S0142,C110,SEM005,D
E14502,S0218,C033,SEM003,B-
E14503,S0523,C024,SEM003,C
E14504,S0874,C019,SEM001,B-
E14505,S0301,C043,SEM002,A
E14506,S0655,C061,SEM008,B+
E14507,S0795,C035,SEM003,B
E14508,S0889,C008,SEM003,F
E14509,S0970,C067,SEM004,A-
E14510,S0111,C119,SEM001,D
E14511,S0327,C029,SEM001,B
E14512,S0315,C106,SEM007,A
E14513,S0689,C012,SEM007,A
E14514,S0791,C139,SEM007,B-
E14515,S0391,C083,SEM004,B
E14516,S0405,C012,SEM003,A
E14517,S0637,C007,SEM007,B
E14518,S0893,C059,SEM006,F
E14519,S0375,C042,SEM005,B-
E14520,S0063,C048,SEM005,A-
E14521,S0452,C016,SEM008,C-
E14522,S0405,C046,SEM008,B+
E14523,S0394,C048,SEM003,C-
E14524,S0561,C006,SEM004,B-
E14525,S0841,C043,SEM005,F
E14526,S0508,C041,SEM003,B
E14527,S0529,C103,SEM003,C
E14528,S0113,C089,SEM003,B-
E14529,S0515,C011,SEM002,A
E14530,S0231,C010,SEM006,F
E14531,S0289,C029,SEM008,B+
E14532,S0310,C107,SEM002,C+
E14533,S0117,C015,SEM003,A
E14534,S0343,C030,SEM003,B+
E14535,S0510,C063,SEM008,B
E14536,S0458,C004,SEM007,D
E14537,S0474,C083,SEM002,B+
E14538,S0029,C011,SEM003,B-
E14539,S0588,C050,SEM004,D
E14540,S0213,C078,SEM004,B
E14541,S0367,C047,SEM001,A-
E14542,S0475,C090,SEM002,A-
E14543,S0551,C018,SEM008,A-
E14544,S0960,C099,SEM001,B
E14545,S0075,C048,SEM003,B
E14546,S0121,C059,SEM003,C
E14547,S0687,C089,SEM007,B-
E14548,S0831,C028,SEM001,A-
E14549,S0835,C084,SEM001,C-
E14550,S0432,C002,SEM007,C
E14551,S0668,C001,SEM002,C
E14552,S0445,C037,SEM002,A
E14553,S0011,C113,SEM007,A-
E14554,S0121,C034,SEM008,A
E14555,S0241,C030,SEM002,B
E14556,S0013,C056,SEM005,C+
E14557,S0981,C019,SEM005,B+
E14558,S0230,C049,SEM004,B
E14559,S0881,C002,SEM008,B+
E14560,S0630,C052,SEM004,A-
E14561,S0230,C072,SEM005,B
E14562,S0510,C076,SEM003,C
E14563,S0605,C050,SEM003,F
E14564,S0393,C040,SEM001,B-
E14565,S0988,C002,SEM004,B+
E14566,S0237,C075,SEM003,A
E14567,S0468,C098,SEM002,B
E14568,S0295,C030,SEM007,C
E14569,S0916,C045,SEM006,B+
E14570,S0083,C071,SEM001,A
E14571,S0213,C034,SEM006,B+
E14572,S0704,C029,SEM001,B-
E14573,S0431,C106,SEM001,B
E14574,S0586,C048,SEM005,B
E14575,S0017,C014,SEM005,A-
E14576,S0741,C073,SEM003,A-
E14577,S0064,C007,SEM008,B-
E14578,S0725,C033,SEM001,B
E14579,S0765,C023,SEM006,C+
E14580,S0312,C011,SEM008,C
E14581,S0612,C094,SEM002,B
E14582,S0160,C011,SEM008,B
E14583,S0822,C038,SEM004,C
E14584,S0300,C021,SEM002,D
E14585,S0098,C038,SEM002,B-
E14586,S0246,C048,SEM006,B-
E14587,S0454,C137,SEM002,B-
E14588,S0611,C099,SEM007,C+
E14589,S0522,C068,SEM008,B
E14590,S0746,C010,SEM001,B+
E14591,S0092,C009,SEM002,B-
E14592,S0173,C124,SEM001,B+
E14593,S0288,C034,SEM005,C-
E14594,S0366,C085,SEM003,C+
E14595,S0781,C145,SEM005,B
E14596,S0413,C013,SEM006,D
E14597,S0940,C013,SEM007,B-
E14598,S0961,C098,SEM001,A
E14599,S0917,C082,SEM003,B-
E14600,S0537,C010,SEM005,B-
E14601,S0637,C126,SEM006,B
E14602,S0989,C099,SEM008,C+
E14603,S0868,C026,SEM005,A-
E14604,S0773,C052,SEM008,C-
E14605,S0616,C090,SEM007,C+
E14606,S0414,C094,SEM006,F
E14607,S0167,C035,SEM008,B
E14608,S0332,C031,SEM006,C
E14609,S0297,C067,SEM003,B
E14610,S0669,C013,SEM002,B-
E14611,S0555,C036,SEM008,B
E14612,S0191,C036,SEM002,A
E14613,S0959,C027,SEM002,B
E14614,S0789,C033,SEM007,C-
E14615,S0742,C016,SEM003,C
E14616,S0386,C023,SEM008,A
E14617,S0253,C050,SEM003,B
E14618,S0503,C054,SEM004,C-
E14619,S0720,C033,SEM003,B-
E14620,S0791,C060,SEM001,B
E14621,S0117,C034,SEM003,B
E14622,S0258,C025,SEM007,B
E14623,S0893,C101,SEM007,B+
E14624,S0483,C004,SEM002,B+
E14625,S0991,C072,SEM004,D
E14626,S0110,C005,SEM005,B
E14627,S0200,C097,SEM008,C+
E14628,S0876,C066,SEM002,B-
E14629,S0653,C048,SEM002,A-
E14630,S0111,C034,SEM008,B
E14631,S0799,C100,SEM007,B+
E14632,S0258,C143,SEM001,D
E14633,S0653,C112,SEM005,A
E14634,S0495,C004,SEM007,B
E14635,S0738,C027,SEM003,A
E14636,S0739,C117,SEM006,C
E14637,S0326,C124,SEM002,C
E14638,S0818,C020,SEM001,F
E14639,S0495,C063,SEM001,B
E14640,S0916,C096,SEM006,A-
E14641,S0608,C010,SEM003,F
E14642,S0249,C051,SEM004,C+
E14643,S0537,C133,SEM006,C+
E14644,S0992,C016,SEM004,B+
E14645,S0717,C003,SEM001,D
E14646,S0224,C120,SEM002,B+
E14647,S0177,C006,SEM002,A-
E14648,S0014,C066,SEM001,B
E14649,S0047,C055,SEM004,B+
E14650,S0969,C085,SEM002,C+
E14651,S0244,C024,SEM003,C
E14652,S0671,C064,SEM001,C+
E14653,S0006,C015,SEM006,C
E14654,S0461,C133,SEM004,B
E14655,S0455,C077,SEM001,B+
E14656,S0501,C048,SEM005,B-
E14657,S0468,C143,SEM004,B-
E14658,S0155,C037,SEM001,D
E14659,S0207,C098,SEM003,A
E14660,S0738,C006,SEM007,B
E14661,S0630,C016,SEM002,B+
E14662,S0933,C009,SEM004,A
E14663,S0061,C045,SEM007,A
E14664,S0806,C032,SEM002,B
E14665,S0804,C136,SEM003,B-
E14666,S0853,C111,SEM003,B
E14667,S0968,C001,SEM002,F
E14668,S0362,C018,SEM002,B-
E14669,S0668,C026,SEM005,B
E14670,S0025,C047,SEM003,A-
E14671,S0089,C043,SEM007,B
E14672,S0742,C105,SEM005,A
E14673,S0054,C087,SEM001,F
E14674,S0046,C011,SEM004,B
E14675,S0612,C022,SEM005,A
E14676,S0123,C136,SEM001,C+
E14677,S0713,C041,SEM005,C
E14678,S0332,C053,SEM007,B+
E14679,S0497,C054,SEM003,B
E14680,S0124,C066,SEM005,B
E14681,S0817,C124,SEM003,B+
E14682,S0945,C062,SEM007,B
E14683,S0619,C036,SEM004,B-
E14684,S0635,C146,SEM007,F
E14685,S0644,C028,SEM001,B
E14686,S0129,C098,SEM001,B+
E14687,S0542,C077,SEM008,A-
E14688,S0670,C051,SEM004,B-
E14689,S0483,C099,SEM004,A-
E14690,S0251,C032,SEM002,A-
E14691,S0802,C011,SEM002,A-
E14692,S0584,C021,SEM003,C-
E14693,S0620,C015,SEM001,B-
E14694,S0324,C126,SEM001,A-
E14695,S0045,C104,SEM008,B
E14696,S0570,C063,SEM005,F
E14697,S0714,C063,SEM007,C+
E14698,S0422,C051,SEM006,B-
E14699,S0118,C048,SEM003,B
E14700,S0908,C043,SEM008,B
E14701,S0769,C039,SEM008,C-
E14702,S0257,C018,SEM005,A
E14703,S0461,C034,SEM006,B
E14704,S0381,C008,SEM008,B
E14705,S0656,C047,SEM008,A
E14706,S0737,C051,SEM002,B
E14707,S0560,C090,SEM001,B-
E14708,S0185,C122,SEM002,B-
E14709,S0825,C032,SEM006,B
E14710,S0840,C004,SEM002,B+
E14711,S0412,C141,SEM005,A-
E14712,S0782,C036,SEM001,B
E14713,S0674,C110,SEM008,C+
E14714,S0319,C008,SEM006,B
E14715,S0912,C048,SEM003,C-
E14716,S0202,C045,SEM006,B
E14717,S0069,C086,SEM003,A
E14718,S0877,C011,SEM003,B-
E14719,S0790,C078,SEM008,D
E14720,S0457,C062,SEM006,B+
E14721,S0510,C045,SEM001,B-
E14722,S0856,C019,SEM003,B
E14723,S0528,C008,SEM004,C-
E14724,S0899,C008,SEM004,D
E14725,S0745,C024,SEM003,C
E14726,S0195,C059,SEM005,B+
E14727,S0235,C013,SEM005,B+
E14728,S0406,C013,SEM002,D
E14729,S0685,C078,SEM008,A-
E14730,S0733,C097,SEM006,B-
E14731,S0444,C030,SEM002,B
E14732,S0548,C081,SEM007,B+
E14733,S0761,C037,SEM007,B
E14734,S0272,C101,SEM003,A-
E14735,S0720,C105,SEM006,C
E14736,S1000,C087,SEM003,A
E14737,S0498,C089,SEM004,C
E14738,S0295,C096,SEM008,B
E14739,S0575,C083,SEM003,B+
E14740,S0297,C018,SEM006,B
E14741,S0142,C089,SEM004,B
E14742,S0348,C097,SEM002,B
E14743,S0851,C001,SEM003,C
E14744,S0818,C120,SEM003,A-
E14745,S0073,C003,SEM003,A-
E14746,S0229,C080,SEM001,A-
E14747,S0848,C053,SEM006,B-
E14748,S0903,C064,SEM002,B
E14749,S0166,C040,SEM002,A
E14750,S0471,C047,SEM008,F
E14751,S0758,C117,SEM008,B
E14752,S0560,C109,SEM001,F
E14753,S0899,C085,SEM005,F
E14754,S0759,C017,SEM005,B+
E14755,S0317,C087,SEM006,A
E14756,S0955,C025,SEM005,C+
E14757,S0467,C026,SEM008,A-
E14758,S0554,C040,SEM004,B
E14759,S0671,C043,SEM008,B-
E14760,S0878,C037,SEM004,A-
E14761,S0494,C008,SEM001,C
E14762,S0237,C096,SEM008,F
E14763,S0758,C081,SEM007,B
E14764,S0670,C045,SEM004,A-
E14765,S0536,C002,SEM003,A-
E14766,S0916,C041,SEM004,B+
E14767,S0568,C027,SEM003,C+
E14768,S0153,C076,SEM003,A-
E14769,S0816,C035,SEM007,A-
E14770,S0365,C133,SEM008,B-
E14771,S0152,C041,SEM008,B
E14772,S0194,C049,SEM007,B+
E14773,S0593,C040,SEM006,B-
E14774,S0732,C060,SEM003,B+
E14775,S0195,C021,SEM002,C+
E14776,S0667,C050,SEM001,B-
E14777,S0019,C112,SEM006,F
E14778,S0954,C039,SEM008,B
E14779,S0765,C043,SEM002,B-
E14780,S0562,C043,SEM001,A
E14781,S0103,C059,SEM002,A-
E14782,S0653,C079,SEM006,D
E14783,S0193,C028,SEM006,D
E14784,S0826,C095,SEM002,B
E14785,S0923,C100,SEM003,A-
E14786,S0224,C073,SEM002,C+
E14787,S0561,C062,SEM004,F
E14788,S0443,C088,SEM003,B-
E14789,S0986,C036,SEM007,C-
E14790,S0049,C037,SEM001,C+
E14791,S0880,C073,SEM002,B
E14792,S0408,C059,SEM006,B
E14793,S0370,C006,SEM006,B+
E14794,S0367,C001,SEM002,B-
E14795,S0565,C102,SEM002,B+
E14796,S0172,C063,SEM008,A
E14797,S0722,C057,SEM005,B
E14798,S0813,C003,SEM003,B
E14799,S0566,C063,SEM003,B+
E14800,S0157,C052,SEM007,B+
E14801,S0449,C009,SEM001,B
E14802,S0022,C117,SEM003,B
E14803,S0643,C115,SEM006,B
E14804,S0039,C029,SEM007,A
E14805,S0085,C081,SEM003,A-
E14806,S0419,C058,SEM006,B
E14807,S0391,C037,SEM001,B
E14808,S0464,C004,SEM001,A-
E14809,S0643,C149,SEM006,B
E14810,S0331,C022,SEM003,B-
E14811,S0916,C018,SEM007,C+
E14812,S0714,C070,SEM002,B-
E14813,S0834,C030,SEM006,B-
E14814,S0292,C063,SEM005,B+
E14815,S0153,C002,SEM005,C-
E14816,S0773,C106,SEM005,B+
E14817,S0229,C082,SEM002,A
E14818,S0137,C018,SEM007,B
E14819,S0014,C026,SEM008,B-
E14820,S0439,C039,SEM003,A
E14821,S0702,C050,SEM002,B+
E14822,S0394,C050,SEM003,B
E14823,S0743,C116,SEM007,A-
E14824,S0410,C082,SEM007,A-
E14825,S0161,C089,SEM007,A
E14826,S0156,C101,SEM008,B
E14827,S0122,C079,SEM002,A
E14828,S0257,C104,SEM008,C
E14829,S0253,C070,SEM007,A
E14830,S0615,C029,SEM005,B+
E14831,S0138,C005,SEM002,A-
E14832,S0532,C010,SEM001,B+
E14833,S0539,C041,SEM006,B
E14834,S0772,C076,SEM005,B-
E14835,S0926,C081,SEM001,C+
E14836,S0135,C138,SEM002,A
E14837,S0064,C028,SEM007,C
E14838,S0403,C110,SEM004,B-
E14839,S0892,C111,SEM003,A-
E14840,S0846,C096,SEM008,A
E14841,S0558,C030,SEM008,B
E14842,S0927,C059,SEM005,B-
E14843,S0432,C038,SEM006,B
E14844,S0081,C025,SEM007,C
E14845,S0687,C004,SEM008,B+
E14846,S0988,C075,SEM003,D
E14847,S0550,C048,SEM002,B+
E14848,S0013,C056,SEM001,C+
E14849,S0044,C010,SEM001,B+
E14850,S0477,C015,SEM007,A-
E14851,S0740,C052,SEM003,A-
E14852,S0376,C110,SEM007,B-
E14853,S0825,C035,SEM004,B
E14854,S0605,C074,SEM006,F
E14855,S0792,C067,SEM001,A-
E14856,S0865,C105,SEM006,B
E14857,S0322,C040,SEM006,B
E14858,S0711,C005,SEM008,C+
E14859,S0603,C104,SEM005,A-
E14860,S0822,C074,SEM002,B-
E14861,S0730,C090,SEM003,C
E14862,S0863,C038,SEM004,B-
E14863,S0488,C025,SEM005,A
E14864,S0597,C055,SEM005,C
E14865,S0017,C067,SEM006,C
E14866,S0876,C008,SEM001,D
E14867,S0428,C102,SEM004,B
E14868,S0246,C071,SEM007,B-
E14869,S0679,C009,SEM002,B+
E14870,S0640,C059,SEM002,B-
E14871,S0180,C012,SEM003,B+
E14872,S0309,C064,SEM002,C
E14873,S0574,C076,SEM002,D
E14874,S0489,C092,SEM002,C+
E14875,S0272,C087,SEM002,A
E14876,S0341,C023,SEM005,B
E14877,S0521,C104,SEM007,B
E14878,S0326,C011,SEM004,A
E14879,S0289,C055,SEM003,C+
E14880,S0080,C077,SEM005,B-
E14881,S0299,C044,SEM007,F
E14882,S0034,C006,SEM007,C-
E14883,S0244,C027,SEM007,B
E14884,S0363,C007,SEM005,B
E14885,S0266,C089,SEM008,B
E14886,S0881,C084,SEM001,B+
E14887,S0189,C006,SEM005,B-
E14888,S0150,C009,SEM003,B-
E14889,S0391,C018,SEM001,B+
E14890,S0048,C101,SEM008,B
E14891,S0688,C076,SEM007,B
E14892,S0335,C037,SEM008,A
E14893,S0018,C010,SEM001,B
E14894,S0613,C019,SEM003,B
E14895,S0341,C020,SEM008,C
E14896,S0180,C090,SEM004,C-
E14897,S0903,C138,SEM006,B+
E14898,S0082,C038,SEM003,C
E14899,S0133,C027,SEM007,B
E14900,S0061,C068,SEM001,B
E14901,S0175,C020,SEM002,A-
E14902,S0701,C050,SEM004,B+
E14903,S0831,C047,SEM002,B
E14904,S0632,C012,SEM004,A-
E14905,S0044,C092,SEM006,B
E14906,S0618,C103,SEM007,B-
E14907,S0363,C055,SEM008,B+
E14908,S0625,C075,SEM001,A
E14909,S0592,C058,SEM008,C-
E14910,S0334,C130,SEM005,B-
E14911,S0383,C015,SEM008,C+
E14912,S0766,C135,SEM003,A-
E14913,S0363,C092,SEM002,C
E14914,S0767,C052,SEM008,A-
E14915,S0134,C035,SEM002,A
E14916,S0788,C082,SEM006,A
E14917,S0644,C002,SEM007,C+
E14918,S0991,C047,SEM008,B-
E14919,S0918,C085,SEM005,D
E14920,S0179,C103,SEM003,A
E14921,S0335,C054,SEM003,B-
E14922,S0329,C126,SEM007,C+
E14923,S0097,C042,SEM002,B+
E14924,S0884,C079,SEM008,A
E14925,S0839,C053,SEM002,B
E14926,S0299,C051,SEM003,C
E14927,S0663,C090,SEM004,A-
E14928,S0530,C039,SEM002,D
E14929,S0077,C081,SEM001,A-
E14930,S0145,C046,SEM002,B-
E14931,S0911,C068,SEM002,B-
E14932,S0077,C037,SEM003,A
E14933,S0734,C001,SEM008,C+
E14934,S0075,C047,SEM008,C+
E14935,S0053,C086,SEM007,B+
E14936,S0310,C002,SEM004,C-
E14937,S0209,C049,SEM007,B
E14938,S0168,C006,SEM004,B-
E14939,S0076,C031,SEM001,B-
E14940,S0421,C115,SEM005,B-
E14941,S0987,C004,SEM004,A
E14942,S0724,C045,SEM003,C
E14943,S0375,C027,SEM003,C+
E14944,S0117,C053,SEM004,B+
E14945,S0318,C093,SEM001,C-
E14946,S0057,C103,SEM003,C+
E14947,S0278,C104,SEM005,C+
E14948,S0694,C111,SEM003,B
E14949,S0390,C068,SEM004,A-
E14950,S0941,C125,SEM007,B-
E14951,S0486,C111,SEM005,B
E14952,S0118,C099,SEM003,B
E14953,S0386,C006,SEM002,C+
E14954,S0087,C035,SEM006,B-
E14955,S0772,C028,SEM005,B
E14956,S0454,C022,SEM005,B+
E14957,S0058,C014,SEM004,C
E14958,S0359,C072,SEM002,A-
E14959,S0943,C041,SEM003,B
E14960,S0595,C075,SEM001,A-
E14961,S0375,C116,SEM004,B-
E14962,S0737,C112,SEM008,C
E14963,S0346,C140,SEM003,C-
E14964,S0622,C115,SEM002,B
E14965,S0904,C045,SEM001,A-
E14966,S0702,C054,SEM004,C+
E14967,S0551,C065,SEM002,B+
E14968,S0339,C104,SEM001,B+
E14969,S0675,C015,SEM002,B
E14970,S0040,C030,SEM004,A-
E14971,S0563,C011,SEM003,B
E14972,S0448,C106,SEM006,B
E14973,S0066,C030,SEM002,A
E14974,S0195,C038,SEM004,D
E14975,S0642,C057,SEM005,B+
E14976,S0692,C142,SEM001,A
E14977,S0144,C015,SEM006,B
E14978,S0132,C040,SEM001,C-
E14979,S0923,C086,SEM005,A-
E14980,S0470,C042,SEM005,B
E14981,S0246,C071,SEM005,B-
E14982,S0577,C010,SEM008,D
E14983,S0146,C118,SEM008,B-
E14984,S0212,C052,SEM005,C
E14985,S0527,C048,SEM008,A
E14986,S0709,C103,SEM001,B
E14987,S0727,C098,SEM004,A-
E14988,S0147,C044,SEM004,B
E14989,S0742,C053,SEM005,B
E14990,S0421,C049,SEM004,C+
E14991,S0957,C108,SEM001,B-
E14992,S0543,C037,SEM001,A-
E14993,S0482,C084,SEM001,B
E14994,S0823,C002,SEM008,B+
E14995,S0183,C103,SEM002,F
E14996,S0139,C042,SEM004,B-
E14997,S0959,C122,SEM008,B+
E14998,S0594,C028,SEM007,B
E14999,S0982,C016,SEM008,B+
E15000,S0245,C032,SEM008,B
E15001,S0507,C022,SEM003,B
E15002,S0911,C031,SEM001,C
E15003,S0501,C129,SEM003,F
E15004,S0557,C058,SEM007,B-
E15005,S0049,C058,SEM007,B-
E15006,S0521,C068,SEM005,A-
E15007,S0948,C105,SEM008,C+
E15008,S0838,C053,SEM006,B
E15009,S0472,C054,SEM002,C
E15010,S0595,C108,SEM008,B
E15011,S0108,C012,SEM005,B+
E15012,S0649,C071,SEM002,B
E15013,S0359,C038,SEM006,B+
E15014,S0932,C023,SEM005,A
E15015,S0530,C002,SEM006,B
E15016,S0759,C013,SEM001,A
E15017,S0684,C007,SEM007,B-
E15018,S0213,C014,SEM008,A
E15019,S0120,C118,SEM002,B
E15020,S0683,C040,SEM006,B-
E15021,S0307,C112,SEM002,B
E15022,S0207,C128,SEM008,B
E15023,S0858,C021,SEM007,C
E15024,S0352,C007,SEM004,A-
E15025,S0210,C014,SEM007,A-
E15026,S0397,C013,SEM005,A
E15027,S0511,C019,SEM003,C
E15028,S0760,C016,SEM004,B-
E15029,S0655,C030,SEM008,B
E15030,S0857,C041,SEM005,B
E15031,S0408,C096,SEM004,A-
E15032,S0327,C001,SEM008,B
E15033,S0727,C067,SEM007,B-
E15034,S0966,C043,SEM008,C
E15035,S0874,C003,SEM008,B
E15036,S0179,C010,SEM006,B
E15037,S0661,C053,SEM002,A-
E15038,S0330,C039,SEM004,B
E15039,S0154,C051,SEM003,C
E15040,S0764,C029,SEM006,F
E15041,S0136,C020,SEM002,C+
E15042,S0214,C024,SEM006,B-
E15043,S0882,C039,SEM008,B
E15044,S0147,C086,SEM007,A
E15045,S0475,C080,SEM005,D
E15046,S0468,C011,SEM006,B
E15047,S0731,C053,SEM005,D
E15048,S0965,C057,SEM008,A-
E15049,S0373,C041,SEM001,C
E15050,S0480,C023,SEM006,C
E15051,S0919,C030,SEM003,B
E15052,S0904,C027,SEM007,A-
E15053,S0117,C037,SEM006,C+
E15054,S0463,C014,SEM005,C
E15055,S0725,C104,SEM008,A
E15056,S0235,C119,SEM007,C+
E15057,S0904,C004,SEM001,B-
E15058,S0905,C128,SEM003,C+
E15059,S0147,C025,SEM004,B
E15060,S0451,C076,SEM006,C-
E15061,S0931,C031,SEM002,A
E15062,S0734,C056,SEM006,F
E15063,S0273,C047,SEM006,C
E15064,S0478,C051,SEM005,B-
E15065,S0319,C056,SEM007,B
E15066,S0180,C066,SEM002,B+
E15067,S0318,C018,SEM006,A-
E15068,S0223,C055,SEM006,C+
E15069,S0383,C051,SEM005,A
E15070,S0299,C065,SEM007,B
E15071,S0127,C039,SEM008,C
E15072,S0737,C066,SEM008,D
E15073,S0134,C079,SEM004,C-
E15074,S0159,C115,SEM002,B-
E15075,S0427,C042,SEM007,B
E15076,S0551,C109,SEM008,C+
E15077,S0262,C033,SEM006,C+
E15078,S0422,C067,SEM005,C+
E15079,S0275,C056,SEM008,B
E15080,S0854,C013,SEM007,D
E15081,S0296,C012,SEM008,A
E15082,S0290,C019,SEM003,B
E15083,S0356,C035,SEM006,B-
E15084,S0817,C100,SEM008,C
E15085,S0449,C027,SEM005,B-
E15086,S0783,C022,SEM004,B
E15087,S0575,C027,SEM001,B-
E15088,S0878,C024,SEM001,B-
E15089,S0820,C041,SEM005,C
E15090,S0911,C107,SEM003,B
E15091,S0530,C036,SEM001,B
E15092,S0511,C108,SEM007,B+
E15093,S0455,C069,SEM002,B
E15094,S0962,C122,SEM006,B-
E15095,S0243,C024,SEM002,C
E15096,S0366,C029,SEM006,B
E15097,S0604,C043,SEM006,B+
E15098,S0483,C019,SEM005,B
E15099,S0046,C002,SEM004,C
E15100,S0398,C050,SEM001,B
E15101,S0450,C018,SEM006,C
E15102,S0418,C009,SEM002,A
E15103,S0618,C005,SEM007,B-
E15104,S0959,C048,SEM004,A-
E15105,S0459,C104,SEM005,C+
E15106,S0351,C026,SEM002,C+
E15107,S0987,C057,SEM008,B
E15108,S0803,C020,SEM004,A-
E15109,S0335,C047,SEM007,C-
E15110,S0570,C114,SEM005,B-
E15111,S0834,C010,SEM003,B-
E15112,S0920,C090,SEM004,B+
E15113,S0633,C074,SEM005,B+
E15114,S0920,C036,SEM005,B-
E15115,S0306,C001,SEM008,B
E15116,S0809,C116,SEM008,C
E15117,S0591,C022,SEM001,B-
E15118,S0194,C084,SEM008,C+
E15119,S0352,C043,SEM003,B
E15120,S0930,C023,SEM004,B
E15121,S0966,C127,SEM006,B-
E15122,S0706,C010,SEM006,B
E15123,S0753,C029,SEM004,A-
E15124,S0970,C012,SEM005,D
E15125,S0638,C083,SEM008,A-
E15126,S0172,C003,SEM005,B+
E15127,S0008,C101,SEM004,A-
E15128,S0989,C021,SEM004,B+
E15129,S0392,C119,SEM003,F
E15130,S0018,C042,SEM005,C
E15131,S0967,C029,SEM006,B-
E15132,S0223,C091,SEM007,C
E15133,S0362,C021,SEM008,B
E15134,S0073,C098,SEM005,C
E15135,S0205,C150,SEM002,A-
E15136,S0651,C043,SEM002,C
E15137,S0045,C014,SEM002,B-
E15138,S0862,C016,SEM004,B
E15139,S0604,C061,SEM004,B
E15140,S0735,C085,SEM003,A-
E15141,S0887,C049,SEM005,B
E15142,S0880,C110,SEM005,C+
E15143,S0804,C116,SEM003,B+
E15144,S0317,C003,SEM003,A-
E15145,S0625,C031,SEM002,B+
E15146,S0444,C048,SEM008,B
E15147,S0102,C108,SEM007,B+
E15148,S0178,C063,SEM003,C
E15149,S0644,C059,SEM008,A-
E15150,S0611,C034,SEM003,A
E15151,S0525,C109,SEM005,C+
E15152,S0033,C003,SEM003,B+
E15153,S0320,C019,SEM004,B
E15154,S0130,C042,SEM006,A
E15155,S0529,C126,SEM005,C+
E15156,S0992,C039,SEM006,B
E15157,S0784,C018,SEM007,C+
E15158,S0732,C087,SEM007,A-
E15159,S0497,C033,SEM005,B+
E15160,S0318,C022,SEM008,B
E15161,S0980,C144,SEM002,B-
E15162,S0323,C105,SEM004,C-
E15163,S0221,C077,SEM004,B-
E15164,S0266,C090,SEM003,B-
E15165,S0469,C016,SEM005,C
E15166,S0425,C045,SEM004,A-
E15167,S0460,C079,SEM007,B
E15168,S0973,C056,SEM008,C+
E15169,S0312,C018,SEM005,D
E15170,S0746,C064,SEM001,B
E15171,S0603,C021,SEM004,C-
E15172,S0310,C059,SEM008,C+
E15173,S0865,C034,SEM004,B
E15174,S0327,C054,SEM006,B+
E15175,S0120,C118,SEM003,C-
E15176,S0331,C131,SEM006,B+
E15177,S0469,C110,SEM001,B
E15178,S0385,C024,SEM004,C-
E15179,S0606,C005,SEM003,B-
E15180,S0494,C038,SEM002,B-
E15181,S0295,C012,SEM005,A
E15182,S0722,C067,SEM001,C
E15183,S0999,C046,SEM008,B+
E15184,S0671,C039,SEM007,C-
E15185,S0411,C148,SEM001,B
E15186,S0077,C062,SEM001,D
E15187,S0490,C059,SEM002,B+
E15188,S0324,C018,SEM004,C
E15189,S0324,C010,SEM003,B
E15190,S0629,C094,SEM007,B+
E15191,S0214,C005,SEM006,B
E15192,S0787,C002,SEM007,B
E15193,S0317,C028,SEM008,A
E15194,S0738,C094,SEM008,B-
E15195,S0282,C129,SEM002,D
E15196,S0757,C017,SEM004,A
E15197,S0830,C075,SEM003,B+
E15198,S0307,C043,SEM007,A
E15199,S0031,C132,SEM002,B+
E15200,S0057,C060,SEM007,B+
E15201,S0896,C025,SEM002,B-
E15202,S0699,C028,SEM001,A
E15203,S0958,C065,SEM001,B-
E15204,S0534,C010,SEM008,C
E15205,S0883,C121,SEM001,C
E15206,S0682,C053,SEM008,B-
E15207,S0325,C069,SEM007,B
E15208,S0931,C022,SEM003,C-
E15209,S0957,C098,SEM006,A
E15210,S0263,C028,SEM003,C+
E15211,S0882,C045,SEM002,C+
E15212,S0600,C107,SEM007,B-
E15213,S0581,C070,SEM002,B-
E15214,S0199,C063,SEM003,A-
E15215,S0596,C095,SEM002,C+
E15216,S0551,C072,SEM003,D
E15217,S0704,C018,SEM006,B
E15218,S0569,C008,SEM003,B-
E15219,S0251,C038,SEM007,A-
E15220,S0205,C075,SEM008,B-
E15221,S0748,C056,SEM007,B
E15222,S0833,C014,SEM008,B
E15223,S0747,C112,SEM004,B
E15224,S0198,C062,SEM001,B+
E15225,S0600,C011,SEM001,F
E15226,S0986,C104,SEM008,A-
E15227,S0506,C035,SEM003,B-
E15228,S0391,C114,SEM006,C
E15229,S0369,C023,SEM008,B+
E15230,S0095,C030,SEM005,B-
E15231,S0907,C041,SEM003,B
E15232,S0475,C018,SEM003,F
